bus_id,phase,scenario,p_pu,q_pu
B26,c,h128,-0.001152,-0.00023392357705037285
B27,c,h128,-0.00384,-0.0007797452568345763
B29,c,h128,-0.000384,-7.797452568345762e-5
B30,c,h128,-0.0026880000000000003,-0.0005458216797842034
B32,c,h128,-0.003072,-0.0006237962054676609
B40,a,h128,-0.0023040000000000005,-0.0005458216797842034
B52,c,h128,-0.00384,-0.0007797452568345763
B61,c,h128,-0.002304,-0.0004678471541007457
B78,c,h128,-0.001536,-0.00031189810273383046
B79,c,h128,-0.000768,-0.00015594905136691523
B80,c,h128,-0.003072,-0.0006237962054676609
B85,a,h128,-0.001536,-0.00031189810273383046
B86,a,h128,-0.002304,-0.0004678471541007457
B91,a,h128,-0.00192,-0.00038987262841728813
B94,b,h128,-0.009984,-0.002027337667769898
B95,b,h128,-0.005376000000000001,-0.0010916433595684067
B97,c,h128,-0.0026880000000000003,-0.0005458216797842034
B100,a,h128,-0.003456,-0.0007017707311511186
B13,a,h129,-0.001536,-0.00031189810273383046
B26,c,h129,-0.001536,-0.00031189810273383046
B27,c,h129,-0.0026880000000000003,-0.0005458216797842034
B29,c,h129,-0.000768,-0.00015594905136691523
B30,c,h129,-0.000768,-0.00015594905136691523
B32,c,h129,-0.003456,-0.0007017707311511186
B40,a,h129,0.0003840000000000002,-0.0004678471541007457
B52,c,h129,-0.006912,-0.0014035414623022372
B61,c,h129,-0.002304,-0.0004678471541007457
B78,c,h129,-0.000768,-0.00015594905136691523
B79,c,h129,-0.000384,-7.797452568345762e-5
B80,c,h129,-0.003072,-0.0006237962054676609
B85,a,h129,-0.00384,-0.0007797452568345763
B86,a,h129,-0.000768,-0.00015594905136691523
B91,a,h129,-0.003456,-0.0007017707311511186
B94,b,h129,-0.009600000000000001,-0.0019493631420864407
B95,b,h129,-0.00576,-0.0011696178852518642
B97,c,h129,-0.0026880000000000003,-0.0005458216797842034
B100,a,h129,-0.00384,-0.0007797452568345763
B13,a,h130,-0.002304,-0.0004678471541007457
B26,c,h130,-0.001152,-0.00023392357705037285
B27,c,h130,-0.0026880000000000003,-0.0005458216797842034
B29,c,h130,-0.000384,-7.797452568345762e-5
B30,c,h130,-0.000384,-7.797452568345762e-5
B32,c,h130,-0.009216,-0.0018713886164029828
B40,a,h130,0.005376000000000001,-0.000389872628417288
B52,c,h130,-0.004992,-0.001013668833884949
B61,c,h130,-0.000768,-0.00015594905136691523
B78,c,h130,-0.000768,-0.00015594905136691523
B79,c,h130,-0.00192,-0.00038987262841728813
B80,c,h130,-0.004224,-0.0008577197825180339
B85,a,h130,-0.0026880000000000003,-0.0005458216797842034
B86,a,h130,-0.001536,-0.00031189810273383046
B91,a,h130,-0.01536,-0.003118981027338305
B94,b,h130,-0.008448,-0.0017154395650360679
B95,b,h130,-0.00576,-0.0011696178852518642
B97,c,h130,-0.002304,-0.0004678471541007457
B100,a,h130,-0.003456,-0.0007017707311511186
B13,a,h131,-0.001536,-0.00031189810273383046
B26,c,h131,-0.001152,-0.00023392357705037285
B27,c,h131,-0.003072,-0.0006237962054676609
B29,c,h131,-0.000768,-0.00015594905136691523
B30,c,h131,-0.001536,-0.00031189810273383046
B32,c,h131,-0.009600000000000001,-0.0019493631420864407
B40,a,h131,0.00768,-0.0002339235770503728
B52,c,h131,-0.006912,-0.0014035414623022372
B61,c,h131,-0.00192,-0.00038987262841728813
B78,c,h131,-0.006528,-0.0013255669366187795
B79,c,h131,-0.000768,-0.00015594905136691523
B80,c,h131,-0.000768,-0.00015594905136691523
B85,a,h131,-0.001536,-0.00031189810273383046
B86,a,h131,-0.00192,-0.00038987262841728813
B91,a,h131,-0.007296,-0.0014815159879856949
B94,b,h131,-0.008832,-0.0017934140907195253
B95,b,h131,-0.005376000000000001,-0.0010916433595684067
B97,c,h131,-0.002304,-0.0004678471541007457
B100,a,h131,-0.003456,-0.0007017707311511186
B13,a,h132,-0.001536,-0.00031189810273383046
B26,c,h132,-0.001536,-0.00031189810273383046
B27,c,h132,-0.002304,-0.0004678471541007457
B29,c,h132,-0.000384,-7.797452568345762e-5
B32,c,h132,-0.004992,-0.001013668833884949
B40,a,h132,0.008832,-0.0002339235770503728
B52,c,h132,-0.00768,-0.0015594905136691525
B61,c,h132,-0.001536,-0.00031189810273383046
B78,c,h132,-0.000768,-0.00015594905136691523
B79,c,h132,-0.00192,-0.00038987262841728813
B80,c,h132,-0.001152,-0.00023392357705037285
B85,a,h132,-0.001536,-0.00031189810273383046
B86,a,h132,-0.000768,-0.00015594905136691523
B91,a,h132,-0.003072,-0.0006237962054676609
B94,b,h132,-0.008064,-0.00163746503935261
B95,b,h132,-0.00576,-0.0011696178852518642
B97,c,h132,-0.0026880000000000003,-0.0005458216797842034
B100,a,h132,-0.003456,-0.0007017707311511186
B13,a,h133,-0.005376000000000001,-0.0010916433595684067
B26,c,h133,-0.000768,-0.00015594905136691523
B27,c,h133,-0.00192,-0.00038987262841728813
B29,c,h133,-0.000384,-7.797452568345762e-5
B30,c,h133,-0.000384,-7.797452568345762e-5
B32,c,h133,-0.003072,-0.0006237962054676609
B40,a,h133,0.011904000000000001,-0.00038987262841728786
B52,c,h133,-0.006144,-0.0012475924109353219
B61,c,h133,-0.000384,-7.797452568345762e-5
B78,c,h133,-0.008448,-0.0017154395650360679
B79,c,h133,-0.000384,-7.797452568345762e-5
B80,c,h133,-0.0026880000000000003,-0.0005458216797842034
B85,a,h133,-0.0026880000000000003,-0.0005458216797842034
B86,a,h133,-0.000768,-0.00015594905136691523
B91,a,h133,-0.002304,-0.0004678471541007457
B94,b,h133,-0.00768,-0.0015594905136691525
B95,b,h133,-0.005376000000000001,-0.0010916433595684067
B97,c,h133,-0.00192,-0.00038987262841728813
B100,a,h133,-0.00384,-0.0007797452568345763
B13,a,h134,-0.002304,-0.0004678471541007457
B26,c,h134,-0.001152,-0.00023392357705037285
B27,c,h134,-0.00192,-0.00038987262841728813
B29,c,h134,-0.000768,-0.00015594905136691523
B32,c,h134,-0.003072,-0.0006237962054676609
B40,a,h134,0.009600000000000001,-0.0004678471541007456
B52,c,h134,-0.004608,-0.0009356943082014914
B61,c,h134,-0.000384,-7.797452568345762e-5
B73,b,h134,-0.000384,-7.797452568345762e-5
B78,c,h134,-0.002304,-0.0004678471541007457
B79,c,h134,-0.002304,-0.0004678471541007457
B80,c,h134,-0.004608,-0.0009356943082014914
B85,a,h134,-0.00192,-0.00038987262841728813
B86,a,h134,-0.001152,-0.00023392357705037285
B91,a,h134,-0.0026880000000000003,-0.0005458216797842034
B94,b,h134,-0.00768,-0.0015594905136691525
B95,b,h134,-0.00576,-0.0011696178852518642
B97,c,h134,-0.002304,-0.0004678471541007457
B100,a,h134,-0.003456,-0.0007017707311511186
B13,a,h135,-0.006144,-0.0012475924109353219
B26,c,h135,-0.001152,-0.00023392357705037285
B27,c,h135,-0.009216,-0.0018713886164029828
B29,c,h135,-0.000384,-7.797452568345762e-5
B30,c,h135,-0.00576,-0.0011696178852518642
B32,c,h135,-0.002304,-0.0004678471541007457
B40,a,h135,0.009984,-0.0005458216797842036
B52,c,h135,-0.00384,-0.0007797452568345763
B61,c,h135,-0.000768,-0.00015594905136691523
B78,c,h135,-0.005376000000000001,-0.0010916433595684067
B79,c,h135,-0.002304,-0.0004678471541007457
B80,c,h135,-0.003456,-0.0007017707311511186
B85,a,h135,-0.001536,-0.00031189810273383046
B86,a,h135,-0.000768,-0.00015594905136691523
B91,a,h135,-0.004224,-0.0008577197825180339
B94,b,h135,-0.00768,-0.0015594905136691525
B95,b,h135,-0.005376000000000001,-0.0010916433595684067
B97,c,h135,-0.00192,-0.00038987262841728813
B100,a,h135,-0.003456,-0.0007017707311511186
B13,a,h136,-0.008064,-0.00163746503935261
B26,c,h136,-0.001152,-0.00023392357705037285
B27,c,h136,-0.004224,-0.0008577197825180339
B29,c,h136,-0.000768,-0.00015594905136691523
B30,c,h136,-0.001152,-0.00023392357705037285
B32,c,h136,-0.003072,-0.0006237962054676609
B40,a,h136,0.00384,-0.0004678471541007457
B52,c,h136,-0.004224,-0.0008577197825180339
B61,c,h136,-0.000384,-7.797452568345762e-5
B78,c,h136,-0.000768,-0.00015594905136691523
B79,c,h136,-0.000768,-0.00015594905136691523
B80,c,h136,-0.008448,-0.0017154395650360679
B85,a,h136,-0.003072,-0.0006237962054676609
B86,a,h136,-0.001536,-0.00031189810273383046
B91,a,h136,-0.000384,-7.797452568345762e-5
B94,b,h136,-0.007296,-0.0014815159879856949
B95,b,h136,-0.006144,-0.0012475924109353219
B97,c,h136,-0.00192,-0.00038987262841728813
B100,a,h136,-0.003456,-0.0007017707311511186
B13,a,h137,-0.004992,-0.001013668833884949
B26,c,h137,-0.001536,-0.00031189810273383046
B27,c,h137,-0.002304,-0.0004678471541007457
B29,c,h137,-0.00264,-0.0005360748640737712
B30,c,h137,-0.004224,-0.0008577197825180339
B32,c,h137,-0.004656,-0.0009454411239119237
B40,a,h137,0.001152,-0.00038987262841728813
B52,c,h137,-0.018816,-0.0038207517584894234
B61,c,h137,-0.000384,-7.797452568345762e-5
B78,c,h137,-0.001536,-0.00031189810273383046
B79,c,h137,-0.004608,-0.0009356943082014914
B80,c,h137,-0.004608,-0.0009356943082014914
B85,a,h137,-0.002304,-0.0004678471541007457
B86,a,h137,-0.001536,-0.00031189810273383046
B91,a,h137,-0.004224,-0.0008577197825180339
B94,b,h137,-0.00768,-0.0015594905136691525
B95,b,h137,-0.00576,-0.0011696178852518642
B97,c,h137,-0.001536,-0.00031189810273383046
B100,a,h137,-0.00384,-0.0007797452568345763
B13,a,h138,-0.001152,-0.00023392357705037285
B26,c,h138,-0.001536,-0.00031189810273383046
B27,c,h138,-0.011136,-0.002261261244820271
B29,c,h138,-0.001152,-0.00023392357705037285
B30,c,h138,-0.003072,-0.0006237962054676609
B32,c,h138,-0.004992,-0.001013668833884949
B40,a,h138,-0.003072,-0.001013668833884949
B52,c,h138,-0.003456,-0.0007017707311511186
B61,c,h138,-0.000384,-7.797452568345762e-5
B78,c,h138,-0.0026880000000000003,-0.0005458216797842034
B79,c,h138,-0.0026880000000000003,-0.0005458216797842034
B80,c,h138,-0.001152,-0.00023392357705037285
B85,a,h138,-0.003456,-0.0007017707311511186
B86,a,h138,-0.001152,-0.00023392357705037285
B91,a,h138,-0.0026880000000000003,-0.0005458216797842034
B94,b,h138,-0.007296,-0.0014815159879856949
B95,b,h138,-0.005376000000000001,-0.0010916433595684067
B97,c,h138,-0.00192,-0.00038987262841728813
B100,a,h138,-0.003456,-0.0007017707311511186
B13,a,h139,-0.00192,-0.00038987262841728813
B26,c,h139,-0.004608,-0.0009356943082014914
B27,c,h139,-0.00192,-0.00038987262841728813
B29,c,h139,-0.000768,-0.00015594905136691523
B30,c,h139,-0.002304,-0.0004678471541007457
B32,c,h139,-0.0026880000000000003,-0.0005458216797842034
B40,a,h139,-0.001152,-0.00038987262841728813
B52,c,h139,-0.00384,-0.0007797452568345763
B61,c,h139,-0.000384,-7.797452568345762e-5
B78,c,h139,-0.002304,-0.0004678471541007457
B79,c,h139,-0.001152,-0.00023392357705037285
B80,c,h139,-0.00192,-0.00038987262841728813
B85,a,h139,-0.001536,-0.00031189810273383046
B86,a,h139,-0.001152,-0.00023392357705037285
B91,a,h139,-0.001152,-0.00023392357705037285
B94,b,h139,-0.00768,-0.0015594905136691525
B95,b,h139,-0.00576,-0.0011696178852518642
B97,c,h139,-0.002304,-0.0004678471541007457
B100,a,h139,-0.003456,-0.0007017707311511186
B13,a,h140,-0.002304,-0.0004678471541007457
B26,c,h140,-0.0026880000000000003,-0.0005458216797842034
B27,c,h140,-0.003072,-0.0006237962054676609
B29,c,h140,-0.000384,-7.797452568345762e-5
B30,c,h140,-0.002304,-0.0004678471541007457
B32,c,h140,-0.00192,-0.00038987262841728813
B40,a,h140,-0.002304,-0.0004678471541007457
B52,c,h140,-0.00384,-0.0007797452568345763
B61,c,h140,-0.000768,-0.00015594905136691523
B78,c,h140,-0.001152,-0.00023392357705037285
B79,c,h140,-0.00192,-0.00038987262841728813
B80,c,h140,-0.001536,-0.00031189810273383046
B85,a,h140,-0.00384,-0.0007797452568345763
B86,a,h140,-0.00192,-0.00038987262841728813
B91,a,h140,-0.003072,-0.0006237962054676609
B94,b,h140,-0.008064,-0.00163746503935261
B95,b,h140,-0.00576,-0.0011696178852518642
B97,c,h140,-0.009216,-0.0018713886164029828
B100,a,h140,-0.003456,-0.0007017707311511186
B13,a,h141,-0.00192,-0.00038987262841728813
B26,c,h141,-0.002304,-0.0004678471541007457
B27,c,h141,-0.004224,-0.0008577197825180339
B29,c,h141,-0.000384,-7.797452568345762e-5
B30,c,h141,-0.001152,-0.00023392357705037285
B32,c,h141,-0.00192,-0.00038987262841728813
B40,a,h141,-0.00576,-0.0011696178852518642
B52,c,h141,-0.00384,-0.0007797452568345763
B61,c,h141,-0.000384,-7.797452568345762e-5
B78,c,h141,-0.001536,-0.00031189810273383046
B79,c,h141,-0.001152,-0.00023392357705037285
B80,c,h141,-0.0026880000000000003,-0.0005458216797842034
B85,a,h141,-0.003072,-0.0006237962054676609
B86,a,h141,-0.0026880000000000003,-0.0005458216797842034
B91,a,h141,-0.001152,-0.00023392357705037285
B94,b,h141,-0.008448,-0.0017154395650360679
B95,b,h141,-0.00576,-0.0011696178852518642
B97,c,h141,-0.004992,-0.001013668833884949
B100,a,h141,-0.002208,-0.00044835352267988133
B13,a,h142,-0.00192,-0.00038987262841728813
B26,c,h142,-0.0026880000000000003,-0.0005458216797842034
B27,c,h142,-0.004224,-0.0008577197825180339
B29,c,h142,-0.000384,-7.797452568345762e-5
B30,c,h142,-0.000768,-0.00015594905136691523
B32,c,h142,-0.00192,-0.00038987262841728813
B40,a,h142,-0.005376000000000001,-0.0010916433595684067
B52,c,h142,-0.00384,-0.0007797452568345763
B61,c,h142,-0.000768,-0.00015594905136691523
B78,c,h142,-0.001536,-0.00031189810273383046
B79,c,h142,-0.000768,-0.00015594905136691523
B80,c,h142,-0.002304,-0.0004678471541007457
B85,a,h142,-0.00192,-0.00038987262841728813
B86,a,h142,-0.000768,-0.00015594905136691523
B91,a,h142,-0.001152,-0.00023392357705037285
B94,b,h142,-0.008448,-0.0017154395650360679
B95,b,h142,-0.00576,-0.0011696178852518642
B97,c,h142,-0.002304,-0.0004678471541007457
B100,a,h142,-0.003456,-0.0007017707311511186
B13,a,h143,-0.001536,-0.00031189810273383046
B26,c,h143,-0.003456,-0.0007017707311511186
B27,c,h143,-0.003072,-0.0006237962054676609
B29,c,h143,-0.000768,-0.00015594905136691523
B30,c,h143,-0.000768,-0.00015594905136691523
B32,c,h143,-0.00192,-0.00038987262841728813
B40,a,h143,-0.00192,-0.00038987262841728813
B52,c,h143,-0.00576,-0.0011696178852518642
B61,c,h143,-0.000384,-7.797452568345762e-5
B78,c,h143,-0.00192,-0.00038987262841728813
B79,c,h143,-0.000768,-0.00015594905136691523
B80,c,h143,-0.006528,-0.0013255669366187795
B85,a,h143,-0.000768,-0.00015594905136691523
B86,a,h143,-0.000384,-7.797452568345762e-5
B91,a,h143,-0.001152,-0.00023392357705037285
B94,b,h143,-0.008448,-0.0017154395650360679
B95,b,h143,-0.00576,-0.0011696178852518642
B97,c,h143,-0.002304,-0.0004678471541007457
B100,a,h143,-0.003456,-0.0007017707311511186
B13,a,h144,-0.001536,-0.00031189810273383046
B26,c,h144,-0.0026880000000000003,-0.0005458216797842034
B27,c,h144,-0.003072,-0.0006237962054676609
B29,c,h144,-0.000768,-0.00015594905136691523
B30,c,h144,-0.000768,-0.00015594905136691523
B32,c,h144,-0.00192,-0.00038987262841728813
B40,a,h144,-0.001536,-0.00031189810273383046
B52,c,h144,-0.00384,-0.0007797452568345763
B61,c,h144,-0.000384,-7.797452568345762e-5
B78,c,h144,-0.001536,-0.00031189810273383046
B79,c,h144,-0.00192,-0.00038987262841728813
B80,c,h144,-0.007296,-0.0014815159879856949
B85,a,h144,-0.001536,-0.00031189810273383046
B86,a,h144,-0.001536,-0.00031189810273383046
B91,a,h144,-0.001152,-0.00023392357705037285
B94,b,h144,-0.008448,-0.0017154395650360679
B95,b,h144,-0.00576,-0.0011696178852518642
B97,c,h144,-0.002304,-0.0004678471541007457
B100,a,h144,-0.00384,-0.0007797452568345763
B13,a,h145,-0.001152,-0.00023392357705037285
B26,c,h145,-0.0026880000000000003,-0.0005458216797842034
B27,c,h145,-0.001152,-0.00023392357705037285
B29,c,h145,-0.001152,-0.00023392357705037285
B30,c,h145,-0.000768,-0.00015594905136691523
B32,c,h145,-0.00192,-0.00038987262841728813
B40,a,h145,-0.001152,-0.00023392357705037285
B52,c,h145,-0.00384,-0.0007797452568345763
B61,c,h145,-0.000384,-7.797452568345762e-5
B73,b,h145,-0.000384,-7.797452568345762e-5
B78,c,h145,-0.00192,-0.00038987262841728813
B79,c,h145,-0.000768,-0.00015594905136691523
B80,c,h145,-0.004608,-0.0009356943082014914
B85,a,h145,-0.001152,-0.00023392357705037285
B86,a,h145,-0.000384,-7.797452568345762e-5
B91,a,h145,-0.000768,-0.00015594905136691523
B94,b,h145,-0.009216,-0.0018713886164029828
B95,b,h145,-0.005376000000000001,-0.0010916433595684067
B97,c,h145,-0.001536,-0.00031189810273383046
B100,a,h145,-0.003456,-0.0007017707311511186
B13,a,h146,-0.001152,-0.00023392357705037285
B26,c,h146,-0.0026880000000000003,-0.0005458216797842034
B27,c,h146,-0.001152,-0.00023392357705037285
B29,c,h146,-0.000768,-0.00015594905136691523
B30,c,h146,-0.00192,-0.00038987262841728813
B32,c,h146,-0.00192,-0.00038987262841728813
B40,a,h146,-0.001152,-0.00023392357705037285
B52,c,h146,-0.00384,-0.0007797452568345763
B61,c,h146,-0.000384,-7.797452568345762e-5
B78,c,h146,-0.001536,-0.00031189810273383046
B79,c,h146,-0.000768,-0.00015594905136691523
B80,c,h146,-0.003456,-0.0007017707311511186
B85,a,h146,-0.001152,-0.00023392357705037285
B86,a,h146,-0.000768,-0.00015594905136691523
B91,a,h146,-0.00192,-0.00038987262841728813
B94,b,h146,-0.008448,-0.0017154395650360679
B95,b,h146,-0.005376000000000001,-0.0010916433595684067
B97,c,h146,-0.00192,-0.00038987262841728813
B100,a,h146,-0.003456,-0.0007017707311511186
B13,a,h147,-0.001152,-0.00023392357705037285
B26,c,h147,-0.0026880000000000003,-0.0005458216797842034
B27,c,h147,-0.001152,-0.00023392357705037285
B29,c,h147,-0.001152,-0.00023392357705037285
B30,c,h147,-0.000768,-0.00015594905136691523
B32,c,h147,-0.00192,-0.00038987262841728813
B40,a,h147,-0.000768,-0.00015594905136691523
B52,c,h147,-0.004224,-0.0008577197825180339
B61,c,h147,-0.000384,-7.797452568345762e-5
B78,c,h147,-0.00192,-0.00038987262841728813
B79,c,h147,-0.000768,-0.00015594905136691523
B80,c,h147,-0.006144,-0.0012475924109353219
B85,a,h147,-0.000768,-0.00015594905136691523
B86,a,h147,-0.001152,-0.00023392357705037285
B91,a,h147,-0.000768,-0.00015594905136691523
B94,b,h147,-0.008448,-0.0017154395650360679
B95,b,h147,-0.005376000000000001,-0.0010916433595684067
B97,c,h147,-0.002304,-0.0004678471541007457
B100,a,h147,-0.003456,-0.0007017707311511186
B13,a,h148,-0.001152,-0.00023392357705037285
B26,c,h148,-0.003456,-0.0007017707311511186
B27,c,h148,-0.001152,-0.00023392357705037285
B29,c,h148,-0.000768,-0.00015594905136691523
B30,c,h148,-0.000768,-0.00015594905136691523
B32,c,h148,-0.001536,-0.00031189810273383046
B40,a,h148,-0.00192,-0.00038987262841728813
B52,c,h148,-0.00384,-0.0007797452568345763
B61,c,h148,-0.000384,-7.797452568345762e-5
B78,c,h148,-0.00384,-0.0007797452568345763
B79,c,h148,-0.000768,-0.00015594905136691523
B80,c,h148,-0.00384,-0.0007797452568345763
B85,a,h148,-0.000768,-0.00015594905136691523
B86,a,h148,-0.000768,-0.00015594905136691523
B91,a,h148,-0.000768,-0.00015594905136691523
B94,b,h148,-0.008064,-0.00163746503935261
B95,b,h148,-0.005376000000000001,-0.0010916433595684067
B97,c,h148,-0.002304,-0.0004678471541007457
B100,a,h148,-0.003456,-0.0007017707311511186
B13,a,h149,-0.001152,-0.00023392357705037285
B26,c,h149,-0.002304,-0.0004678471541007457
B27,c,h149,-0.001152,-0.00023392357705037285
B29,c,h149,-0.000768,-0.00015594905136691523
B30,c,h149,-0.000384,-7.797452568345762e-5
B32,c,h149,-0.00192,-0.00038987262841728813
B40,a,h149,-0.001536,-0.00031189810273383046
B52,c,h149,-0.003456,-0.0007017707311511186
B61,c,h149,-0.000384,-7.797452568345762e-5
B78,c,h149,-0.00192,-0.00038987262841728813
B79,c,h149,-0.000384,-7.797452568345762e-5
B80,c,h149,-0.004224,-0.0008577197825180339
B85,a,h149,-0.001536,-0.00031189810273383046
B86,a,h149,-0.000384,-7.797452568345762e-5
B91,a,h149,-0.000384,-7.797452568345762e-5
B94,b,h149,-0.009216,-0.0018713886164029828
B95,b,h149,-0.005376000000000001,-0.0010916433595684067
B97,c,h149,-0.002304,-0.0004678471541007457
B100,a,h149,-0.00384,-0.0007797452568345763
B13,a,h150,-0.001536,-0.00031189810273383046
B26,c,h150,-0.0026880000000000003,-0.0005458216797842034
B27,c,h150,-0.001536,-0.00031189810273383046
B29,c,h150,-0.000384,-7.797452568345762e-5
B30,c,h150,-0.000768,-0.00015594905136691523
B32,c,h150,-0.00192,-0.00038987262841728813
B40,a,h150,-0.001152,-0.00023392357705037285
B52,c,h150,-0.004224,-0.0008577197825180339
B61,c,h150,-0.000384,-7.797452568345762e-5
B78,c,h150,-0.000768,-0.00015594905136691523
B79,c,h150,-0.000768,-0.00015594905136691523
B80,c,h150,-0.004224,-0.0008577197825180339
B85,a,h150,-0.000768,-0.00015594905136691523
B86,a,h150,-0.00192,-0.00038987262841728813
B91,a,h150,-0.000384,-7.797452568345762e-5
B94,b,h150,-0.008832,-0.0017934140907195253
B95,b,h150,-0.005376000000000001,-0.0010916433595684067
B97,c,h150,-0.0026880000000000003,-0.0005458216797842034
B100,a,h150,-0.003456,-0.0007017707311511186
B13,a,h151,-0.003072,-0.0006237962054676609
B26,c,h151,-0.003072,-0.0006237962054676609
B27,c,h151,-0.00192,-0.00038987262841728813
B29,c,h151,-0.000768,-0.00015594905136691523
B30,c,h151,-0.001152,-0.00023392357705037285
B32,c,h151,-0.002304,-0.0004678471541007457
B40,a,h151,-0.001536,-0.00031189810273383046
B52,c,h151,-0.00576,-0.0011696178852518642
B61,c,h151,-0.001152,-0.00023392357705037285
B78,c,h151,-0.001536,-0.00031189810273383046
B79,c,h151,-0.000768,-0.00015594905136691523
B80,c,h151,-0.004992,-0.001013668833884949
B85,a,h151,-0.002304,-0.0004678471541007457
B86,a,h151,-0.001152,-0.00023392357705037285
B91,a,h151,-0.000768,-0.00015594905136691523
B94,b,h151,-0.009216,-0.0018713886164029828
B95,b,h151,-0.005376000000000001,-0.0010916433595684067
B97,c,h151,-0.0026880000000000003,-0.0005458216797842034
B100,a,h151,-0.00384,-0.0007797452568345763
B13,a,h152,-0.004224,-0.0008577197825180339
B26,c,h152,-0.003072,-0.0006237962054676609
B27,c,h152,-0.003456,-0.0007017707311511186
B29,c,h152,-0.000768,-0.00015594905136691523
B30,c,h152,-0.00768,-0.0015594905136691525
B32,c,h152,-0.00192,-0.00038987262841728813
B40,a,h152,-0.000384,-0.00038987262841728813
B52,c,h152,-0.00384,-0.0007797452568345763
B61,c,h152,-0.001152,-0.00023392357705037285
B78,c,h152,-0.00192,-0.00038987262841728813
B79,c,h152,-0.00192,-0.00038987262841728813
B80,c,h152,-0.000768,-0.00015594905136691523
B85,a,h152,-0.003456,-0.0007017707311511186
B86,a,h152,-0.001152,-0.00023392357705037285
B91,a,h152,-0.00384,-0.0007797452568345763
B94,b,h152,-0.008832,-0.0017934140907195253
B95,b,h152,-0.005376000000000001,-0.0010916433595684067
B97,c,h152,-0.0026880000000000003,-0.0005458216797842034
B100,a,h152,-0.003456,-0.0007017707311511186
B13,a,h153,-0.004608,-0.0009356943082014914
B26,c,h153,-0.004608,-0.0009356943082014914
B27,c,h153,-0.00192,-0.00038987262841728813
B29,c,h153,-0.000768,-0.00015594905136691523
B32,c,h153,-0.002304,-0.0004678471541007457
B40,a,h153,0.004224,-0.00023392357705037293
B52,c,h153,-0.006528,-0.0013255669366187795
B61,c,h153,-0.003456,-0.0007017707311511186
B78,c,h153,-0.001152,-0.00023392357705037285
B79,c,h153,-0.000768,-0.00015594905136691523
B80,c,h153,-0.000768,-0.00015594905136691523
B85,a,h153,-0.00192,-0.00038987262841728813
B86,a,h153,-0.002304,-0.0004678471541007457
B91,a,h153,-0.0026880000000000003,-0.0005458216797842034
B94,b,h153,-0.008832,-0.0017934140907195253
B95,b,h153,-0.005376000000000001,-0.0010916433595684067
B97,c,h153,-0.002304,-0.0004678471541007457
B100,a,h153,-0.003456,-0.0007017707311511186
B13,a,h154,-0.003072,-0.0006237962054676609
B26,c,h154,-0.010368,-0.0021053121934533556
B27,c,h154,-0.002304,-0.0004678471541007457
B29,c,h154,-0.000384,-7.797452568345762e-5
B30,c,h154,-0.000384,-7.797452568345762e-5
B32,c,h154,-0.001536,-0.00031189810273383046
B40,a,h154,0.010752,-0.0002339235770503728
B52,c,h154,-0.008448,-0.0017154395650360679
B61,c,h154,-0.002304,-0.0004678471541007457
B78,c,h154,-0.000768,-0.00015594905136691523
B79,c,h154,-0.001536,-0.00031189810273383046
B80,c,h154,-0.000768,-0.00015594905136691523
B85,a,h154,-0.001536,-0.00031189810273383046
B86,a,h154,-0.001536,-0.00031189810273383046
B91,a,h154,-0.000768,-0.00015594905136691523
B94,b,h154,-0.008448,-0.0017154395650360679
B95,b,h154,-0.005376000000000001,-0.0010916433595684067
B97,c,h154,-0.0026880000000000003,-0.0005458216797842034
B100,a,h154,-0.003456,-0.0007017707311511186
B13,a,h155,-0.003456,-0.0007017707311511186
B26,c,h155,-0.0026880000000000003,-0.0005458216797842034
B27,c,h155,-0.002304,-0.0004678471541007457
B29,c,h155,-0.000768,-0.00015594905136691523
B30,c,h155,-0.001536,-0.00031189810273383046
B32,c,h155,-0.002304,-0.0004678471541007457
B40,a,h155,0.016512,-0.00015594905136691537
B52,c,h155,-0.00384,-0.0007797452568345763
B61,c,h155,-0.003072,-0.0006237962054676609
B73,b,h155,-0.000384,-7.797452568345762e-5
B78,c,h155,-0.000768,-0.00015594905136691523
B79,c,h155,-0.001152,-0.00023392357705037285
B80,c,h155,-0.000768,-0.00015594905136691523
B85,a,h155,-0.00192,-0.00038987262841728813
B86,a,h155,-0.002304,-0.0004678471541007457
B91,a,h155,-0.000768,-0.00015594905136691523
B94,b,h155,-0.008064,-0.00163746503935261
B95,b,h155,-0.00576,-0.0011696178852518642
B97,c,h155,-0.0026880000000000003,-0.0005458216797842034
B100,a,h155,-0.003456,-0.0007017707311511186
B13,a,h156,-0.006912,-0.0014035414623022372
B26,c,h156,-0.006144,-0.0012475924109353219
B27,c,h156,-0.0026880000000000003,-0.0005458216797842034
B29,c,h156,-0.000768,-0.00015594905136691523
B32,c,h156,-0.001536,-0.00031189810273383046
B40,a,h156,0.020736,-0.000233923577050373
B52,c,h156,-0.003456,-0.0007017707311511186
B61,c,h156,-0.0026880000000000003,-0.0005458216797842034
B78,c,h156,-0.009216,-0.0018713886164029828
B79,c,h156,-0.000768,-0.00015594905136691523
B80,c,h156,-0.000768,-0.00015594905136691523
B85,a,h156,-0.0026880000000000003,-0.0005458216797842034
B86,a,h156,-0.001152,-0.00023392357705037285
B91,a,h156,-0.00192,-0.00038987262841728813
B94,b,h156,-0.007296,-0.0014815159879856949
B95,b,h156,-0.005376000000000001,-0.0010916433595684067
